variable,class,count,missing_rate,unique_count,identical_rate,min,p25,p50,p75,max,mean,sd,cv,info_value,PSI_Interval_1,PSI_Interval_2,PSI_Interval_3,PSI_Interval_4,PSI_Interval_5,PSI_Interval_6,Reason
ipOwner_region_woe,numeric,29517,0,6,0.3831,-0.2053578627900398,-0.05821514546744055,-0.022262340485422,-0.022262340485422,0.3428880721869298,-2e-4,0.1167,-572.8122,0.013590805453352504,0,8e-4,0,-0,0,0,"IV, Missing Rate, Identity Filter"
ipOwner_country_match_woe,numeric,29517,0,3,0.6664,-0.05838784976659954,-0.023158227478801408,0.022688057907637876,0.022688057907637876,0.022688057907637876,-0,0.0336,-1002.9831,0.0011265226227604604,0,-0,-9e-4,0,0.0047,0,"IV, Missing Rate, Identity Filter"
ipOwner_abuse_reports_woe,numeric,29517,0,4,0.76,-0.025608165490608528,0.0032405698260216534,0.0032405698260216534,0.0032405698260216534,0.025844232714190715,-0,0.0123,-2927.2135,1.5146232720274712e-4,0,-0.0012,-0,0,0.0029,0,"IV, Missing Rate, Identity Filter"
ipOwner_blacklist_flag_woe,numeric,29517,0,3,0.6804,-0.05502337313908228,-0.023158227478801408,0.02005959333613161,0.02005959333613161,0.02005959333613161,-0,0.0306,-1103.6491,9.347863234979996e-4,0,-1e-4,-0.001,0,0.0053,0,"IV, Missing Rate, Identity Filter"
ipOwner_vpn_proxy_flag_woe,numeric,29517,0,3,0.6713,-0.056037095969134317,-0.023158227478801408,0.021386373776652628,0.021386373776652628,0.021386373776652628,-0,0.0319,-1057.8309,0.0010187326342431093,0,-0,-9e-4,0,0.0046,0,"IV, Missing Rate, Identity Filter"
ipOwner_tor_flag_woe,numeric,29517,0,3,0.6804,-0.05502337313908228,-0.023158227478801408,0.02005959333613161,0.02005959333613161,0.02005959333613161,-0,0.0306,-1103.6491,9.347863234979996e-4,0,-1e-4,-0.001,0,0.0053,0,"IV, Missing Rate, Identity Filter"
ipOwner_asn_woe,numeric,29517,0,5,0.472,-0.18229434772836553,-0.02115084077670404,0.008604495663557352,0.008604495663557352,0.05174742821235568,-1e-4,0.0495,-552.5525,0.0024334389183278526,0,0,0,-0,0,0,"IV, Missing Rate, Identity Filter"
ipOwner_as_size_woe,numeric,29517,0,5,0.3543,-0.02336244120437708,-0.02336244120437708,0.009124264794746505,0.009124264794746505,0.06712231876111545,-0,0.026,-1540.6558,6.757116228536648e-4,0,-0,-0.0024,0,0.0058,0,"IV, Missing Rate, Identity Filter"
ipOwner_as_age_woe,numeric,29517,0,3,0.5037,-0.035587088558436245,-0.035587088558436245,-0.035587088558436245,0.055286068097006674,0.055286068097006674,-0,0.0429,-919.9341,0.0018428336781943506,0,-0,-4e-4,0,0.0023,0,"IV, Missing Rate, Identity Filter"
ipOwner_mobile_flag_woe,numeric,29517,0,4,0.3981,-0.055398115508092025,-0.023158227478801408,-0.013893830587744902,0.06811859570528885,0.06811859570528885,-1e-4,0.0454,-884.339,0.0020574392750159617,0,-0.0042,-1e-4,0,0.0028,0,"IV, Missing Rate, Identity Filter"
ipRegion_Russia_flag_woe,numeric,29517,0,2,0.8773,-0.023158227478801408,0.003236744505856018,0.003236744505856018,0.003236744505856018,0.003236744505856018,-0,0.0087,-4019.2697,7.49567973480085e-5,0,-7e-4,-0,0,0.0033,0,"IV, Missing Rate, Identity Filter"
ipRegion_CIS_flag_woe,numeric,29517,0,3,0.7074,-0.023158227478801408,-0.005556244118729557,-0.005556244118729557,-0.005556244118729557,0.03981568565335541,-0,0.0189,-2118.9196,3.571464158438398e-4,0,-4e-4,-0,0,0.0071,0,"IV, Missing Rate, Identity Filter"
ipRegion_country_woe,numeric,29517,0,2,0.8773,-0.023158227478801408,0.003236744505856018,0.003236744505856018,0.003236744505856018,0.003236744505856018,-0,0.0087,-4019.2697,7.49567973480085e-5,0,-7e-4,-0,0,0.0033,0,"IV, Missing Rate, Identity Filter"
ipRegion_population_woe,numeric,29517,0,9,0.2259,-0.1405308440498061,-0.02963669490642211,-0.005517708383500164,0.07965428339264899,0.15915846180680895,-2e-4,0.075,-498.1595,0.005612076353944849,0,-0.0153,-0.001,0,0,0,"IV, Missing Rate, Identity Filter"
ipRegion_urbanization_woe,numeric,29517,0,5,0.4479,-0.12871802671013274,-0.003761476352966941,-0.003761476352966941,0.0436341086328155,0.05592807963696957,-1e-4,0.0477,-642.8516,0.0022655878292205584,0,-0.0054,-1e-4,0,1e-4,0,"IV, Missing Rate, Identity Filter"
ipRegion_gdp_per_capita_woe,numeric,29517,0,5,0.4052,-0.12469535975813609,-0.023334231264171716,-0.023334231264171716,0.027295065582497547,0.12285809811723364,-1e-4,0.0662,-595.5628,0.004375133265408048,0,0,0,0,0.0012,0,"IV, Missing Rate, Identity Filter"
ipRegion_income_level_woe,numeric,29517,0,3,0.8006,-0.08829475909208434,0.011976961182648318,0.011976961182648318,0.011976961182648318,0.011976961182648318,-0,0.0279,-1096.93,7.767932592146319e-4,0,-0.0045,-0,0,4e-4,0,"IV, Missing Rate, Identity Filter"
ipRegion_unemployment_woe,numeric,29517,0,5,0.4024,-0.15136184069733563,-0.07131098398703271,0.016612002085120054,0.016612002085120054,0.08729739720006426,-1e-4,0.0637,-535.7678,0.004050307169757043,0,-0.0058,-8e-4,0,8e-4,0,"IV, Missing Rate, Identity Filter"
ipRegion_crime_rate_woe,numeric,29517,0,4,0.7048,-0.08603488698156402,0.006945522852699675,0.006945522852699675,0.006945522852699675,0.15940863183260884,-1e-4,0.0481,-932.7715,0.002310585687746301,0,-0.0015,-0.0015,0,0.0084,0,"IV, Missing Rate, Identity Filter"
ipRegion_internet_pen_woe,numeric,29517,0,6,0.273,-0.07542746308765165,-0.033492251666084535,0.022356184436910516,0.03505576178891975,0.04290102520492342,-0,0.0384,-920.396,0.0014756638563251938,0,-0.0067,-0,0,1e-4,0,"IV, Missing Rate, Identity Filter"
ipRegion_mobile_share_woe,numeric,29517,0,4,0.3827,-0.038374125481224215,4.919991215519015e-4,4.919991215519015e-4,0.018970762052385275,0.018970762052385275,-0,0.0195,-1809.9779,3.804387837245132e-4,0,-0.005,-6e-4,0,0.0017,0,"IV, Missing Rate, Identity Filter"
ipRegion_avg_speed_woe,numeric,29517,0,5,0.2879,-0.08944471453615405,-0.023583900833547253,0.030314213805562085,0.03804366364359241,0.03804366364359241,-1e-4,0.0415,-802.6637,0.0017217214397410867,0,-0.0057,-3e-4,0,4e-4,0,"IV, Missing Rate, Identity Filter"
ipRegion_time_zone_woe,numeric,29517,0,6,0.3048,-0.10717202966696507,-0.04436102911606168,-0.015527092105943188,0.013528910323964189,0.2140197763899487,-1e-4,0.0773,-905.683,0.005982392598750143,0,0.0012,0,0,0.0037,0,"IV, Missing Rate, Identity Filter"
ipRegion_risk_index_woe,numeric,29517,0,6,0.3731,-0.13007232223973633,-0.023158227478801408,-0.014114603104436503,0.06878829534867745,0.1039469242469506,-1e-4,0.065,-588.4681,0.004219500641751587,0,0,0,0,6e-4,0,"IV, Missing Rate, Identity Filter"
ipRegion_region_type_woe,numeric,29517,0,5,0.6825,-0.15610256509580714,0.01260780581363783,0.024613097906363818,0.024613097906363818,0.024613097906363818,-1e-4,0.0493,-569.0292,0.00241855774838723,0,-0.003,-2e-4,0,0,0,"IV, Missing Rate, Identity Filter"
log1p__fa1_woe,numeric,29517,0,1,1,0.004579285057923801,0.004579285057923801,0.004579285057923801,0.004579285057923801,0.004579285057923801,0.0046,0,0,0,0,0,0,0,0,0,"IV, Missing Rate, Identity Filter"
log1p__fa2_woe,numeric,29517,0,8,0.3598,-0.09877042296890864,-0.028907901793863006,-0.006931559864884066,0.03976154795093199,0.09300619182648746,-1e-4,0.0475,-801.2611,0.002251913381439966,0,0,0.005,0,-0.0013,-2e-4,"IV, Missing Rate, Identity Filter"
log1p__fa3_woe,numeric,29517,0,8,0.2103,-0.08053975473503136,-0.06776415333181385,0.007645815131995588,0.05406358966563882,0.07739779091237604,-1e-4,0.0587,-601.6914,0.0034437043790356025,0,0,0.004,0,-0.0012,-4e-4,"IV, Missing Rate, Identity Filter"
log1p__fa13_woe,numeric,29517,0,8,0.2363,-0.20855479091213772,-0.045256411405820075,0.0010456295662916496,0.07533988991798427,0.12621792119913694,-3e-4,0.0937,-332.163,0.008745648890213042,0,0,-7e-4,0,2e-4,0,"IV, Missing Rate, Identity Filter"
log1p__fa14_woe,numeric,29517,0,7,0.5016,-0.08598601821211876,-0.01695075228731119,-0.013670369490532365,-0.013670369490532365,0.13267577159911068,-1e-4,0.0541,-839.7225,0.0029271836092707266,0,0,0,1e-4,6e-4,0,"IV, Missing Rate, Identity Filter"
log1p__fa15_woe,numeric,29517,0,3,0.4912,-0.028486923888985684,-0.028486923888985684,0.012762293238642466,0.025424955748359773,0.025424955748359773,0.0029,0.0254,8.647,5.202939795118346e-4,0,1e-4,0,0,0,0,"IV, Missing Rate, Identity Filter"
log1p__fa16_woe,numeric,29517,0,8,0.3542,-0.09181425467531748,-0.006765608113171021,0.009287468797306398,0.010483560407410535,0.08831204882860158,-1e-4,0.0435,-806.8051,0.0018943561317736122,0,-1e-4,-7e-4,0,0,1e-4,"IV, Missing Rate, Identity Filter"
log1p__fa17_woe,numeric,29517,0,8,0.4923,-0.19069300171682635,-0.013833654283213861,0.012995815336732204,0.012995815336732204,0.12993746445176993,-1e-4,0.0674,-459.259,0.004521378135320891,0,-0.0023,0,0,0,0,"IV, Missing Rate, Identity Filter"
log1p__fa20_woe,numeric,29517,0,9,0.2714,-0.0914747469582414,-0.0539325733635533,-0.0403256930034163,0.03175194892235159,0.20532686509103096,-1e-4,0.0821,-696.4754,0.006741194453763397,0,0,0,-1e-4,1e-4,1e-4,"IV, Missing Rate, Identity Filter"
log1p__fa23_woe,numeric,29517,0,9,0.2248,-0.1146930370602486,-0.0450716479969686,-0.00604179573952399,0.07920954622742044,0.14266847156430235,-1e-4,0.0717,-546.2527,0.0051365281018325775,0,0,0,-6e-4,0,0,"IV, Missing Rate, Identity Filter"
log1p__fa24_woe,numeric,29517,0,9,0.4031,-0.10973376370089831,-0.03670210730764302,-0.03670210730764302,0.023190670303137883,0.18710739493405215,-1e-4,0.0802,-625.0152,0.006435678536756641,0,0.0017,0.0014,0,0,0,"IV, Missing Rate, Identity Filter"
log1p__fa25_woe,numeric,29517,0,9,0.167,-0.06786815357577028,-0.0360736483317765,-0.011711381706127013,0.032930976439801106,0.07155163186617779,-1e-4,0.0441,-830.7353,0.0019441179339305826,0,-5e-4,-3e-4,-5e-4,0,2e-4,"IV, Missing Rate, Identity Filter"
log1p__fa26_woe,numeric,29517,0,9,0.291,-0.12052395737104168,-0.037738623905469136,0.0027127112873772054,0.03577593698683935,0.08381583741285996,-1e-4,0.0459,-727.5886,0.0021060064514364513,0,0,-0,-4e-4,0,0,"IV, Missing Rate, Identity Filter"
log1p__fa27_woe,numeric,29517,0,9,0.2336,-0.10517876606894293,-0.04908955742450454,0.013804933499353435,0.019726527302493167,0.06610051268100803,-1e-4,0.0407,-810.6487,0.0016510800868950464,0,0.0014,3e-4,0.0016,0,-0.0019,"IV, Missing Rate, Identity Filter"
log1p__fa28_woe,numeric,29517,0,8,0.3633,-0.0587285391671782,-0.02058603985851283,-0.02058603985851283,0.04092245426802398,0.06167226750078385,-0,0.036,-1055.3719,0.001297121893293143,0,-0.0014,-1e-4,-4e-4,0,0,"IV, Missing Rate, Identity Filter"
log1p__fa29_woe,numeric,29517,0,8,0.2232,-0.10639423424555344,-0.05801756073601503,-0.019938626017500002,5.539587959208377e-4,0.2597649564320234,-1e-4,0.0911,-908.1897,0.00829982356844726,0,-9e-4,-0.0044,-5e-4,1e-4,0.0015,"IV, Missing Rate, Identity Filter"
log1p__fa30_woe,numeric,29517,0,8,0.2175,-0.06506879705530329,-0.047001966581616324,-0.020739337542424293,0.016841428015701952,0.10683282719317518,-1e-4,0.059,-715.6673,0.003483808971442611,0,1e-4,0,-4e-4,0,0,"IV, Missing Rate, Identity Filter"
log1p__fa31_woe,numeric,29517,0,8,0.3049,-0.09682757433860362,-0.03645309464606001,0.004501783076773378,0.011402997566585834,0.08823504377602769,-1e-4,0.049,-808.6968,0.002399368413890719,0,-0.0049,-0.0033,-1e-4,0,5e-4,"IV, Missing Rate, Identity Filter"
log1p__fa32_woe,numeric,29517,0,8,0.3581,-0.11676988100508773,-0.022019963828882914,-0.004061593042379131,0.009398904186188823,0.13581540585997592,-1e-4,0.0521,-727.967,0.0027129658231829813,0,-7e-4,0,0,0,0,"IV, Missing Rate, Identity Filter"
log1p__fa33_woe,numeric,29517,0,7,0.4711,-0.13840956367756468,-0.006887532409355783,-0.006887532409355783,0.024001833157060184,0.10125388522192161,-1e-4,0.0506,-678.2034,0.002554631892719543,0,-0.0013,-2e-4,0,0.0016,0,"IV, Missing Rate, Identity Filter"
log1p__fa34_woe,numeric,29517,0,8,0.2415,-0.10542638695481416,-0.05397750202042275,-0.012468022291543163,0.048570200209305525,0.09582585506445734,-1e-4,0.071,-529.2231,0.005035972261081148,0,1e-4,0,-0.0015,0,0,"IV, Missing Rate, Identity Filter"
log1p__fa35_woe,numeric,29517,0,4,0.7696,-0.07731677570561504,0.007197467501394329,0.007197467501394329,0.007197467501394329,0.041120804134583015,-0,0.0296,-1092.8499,8.732681901921669e-4,0,0,1e-4,0,-4e-4,-7e-4,"IV, Missing Rate, Identity Filter"
log1p__fa36_woe,numeric,29517,0,9,0.4128,-0.08958318796026606,-0.01512683052605292,-0.01512683052605292,0.04995430757235266,0.1460388318998126,-1e-4,0.0542,-783.6484,0.00293842448304464,0,-0.0052,-0.0011,0,9e-4,0,"IV, Missing Rate, Identity Filter"
log1p__fa37_woe,numeric,29517,0,8,0.2512,-0.07767981720845969,-0.07767981720845969,0.004983682375887445,0.06622469963541708,0.07517148224666022,-1e-4,0.0616,-599.2624,0.0037892438274801455,0,0,-0,0,0.0027,0,"IV, Missing Rate, Identity Filter"
log1p__fa41_woe,numeric,29517,0,8,0.2366,-0.09331487206737153,-0.09020325889382791,0.013031008987627287,0.01561794583869562,0.1031313527763613,-1e-4,0.0615,-581.1223,0.003779040561527826,0,0,-0,-0.0026,1e-4,0.0011,"IV, Missing Rate, Identity Filter"
log1p__fa42_woe,numeric,29517,0,8,0.262,-0.10263246935321116,-0.06882052675392492,-0.05823461877023841,0.02982955963803416,0.19403153756937294,-2e-4,0.1001,-543.1082,0.010015157756564018,0,-0.0013,-0.0031,-2e-4,1e-4,0.0076,"IV, Missing Rate, Identity Filter"
log1p__fa44_woe,numeric,29517,0,8,0.2261,-0.15834766925806412,-0.05880505129438767,0.013825439401742341,0.023955835911429704,0.10994864187498325,-2e-4,0.0783,-448.9881,0.006116125280688434,0,-0.0022,-1e-4,-0.0025,0,4e-4,"IV, Missing Rate, Identity Filter"
log1p__fa45_woe,numeric,29517,0,8,0.2783,-0.12283035420644582,-0.07645547453066669,-0.005136268873548169,0.03407997153289131,0.2250482943490442,-2e-4,0.0851,-564.0073,0.007245559247275268,0,0,0,0,0,0.0023,"IV, Missing Rate, Identity Filter"
log1p__fa46_woe,numeric,29517,0,8,0.3443,-0.11137785524112324,-0.03032718965368618,-0.010093740774151061,0.03538342031685003,0.10163783583645417,-1e-4,0.0475,-766.6043,0.002256049854622415,0,0,0,0,0,0,"IV, Missing Rate, Identity Filter"
log1p__fa47_woe,numeric,29517,0,8,0.2832,-0.08695628208864904,-0.024351040118970203,-0.006055867434121718,0.047161541995179135,0.07692080888555475,-1e-4,0.0467,-769.3863,0.0021840281922498837,0,0,0,0,0,0,"IV, Missing Rate, Identity Filter"
log1p__fa48_woe,numeric,29517,0,8,0.2436,-0.14715251797636464,-0.04299558441370223,1.238138396131064e-4,0.027926551457800663,0.1271135753858877,-1e-4,0.0678,-518.2952,0.004583492087519433,0,0.001,6e-4,0.0081,0,-0.005,"IV, Missing Rate, Identity Filter"
log1p__fa49_woe,numeric,29517,0,9,0.2187,-0.2466023693129032,8.313866817123573e-4,0.011169890462337587,0.045232442260893506,0.15956896818298424,-3e-4,0.1023,-297.43,0.010419767446248895,0,0.0116,0,-9e-4,0,0,"IV, Missing Rate, Identity Filter"
log1p__fa50_woe,numeric,29517,0,7,0.4827,-0.12952502601557916,-0.046699579044278024,-0.046699579044278024,0.032371696377523684,0.26703480808289204,-1e-4,0.0973,-818.1192,0.009477455449132553,0,-0.0024,-0,-4e-4,1e-4,5e-4,"IV, Missing Rate, Identity Filter"
log1p__fa53_woe,numeric,29517,0,8,0.3444,-0.10256153500292248,-0.060568515767037,-0.013999974449917478,0.038008588212051046,0.28009542534328563,-1e-4,0.0908,-700.6706,0.008247900453586178,0,0,-0.0054,-0.004,0,0.0033,"IV, Missing Rate, Identity Filter"
log1p__fa54_woe,numeric,29517,0,8,0.3644,-0.18866559043117817,-0.03514423236484234,-0.03514423236484234,0.07883866020731667,0.1667606178711558,-2e-4,0.0869,-412.6743,0.007536640760914988,0,0.0016,0.0014,0,0,0,"IV, Missing Rate, Identity Filter"
log1p__fa55_woe,numeric,29517,0,8,0.2991,-0.11539454533173901,-0.01956152667967967,0.029584692676013432,0.04500908593076303,0.04500908593076303,-1e-4,0.0486,-656.5281,0.0023603835434615056,0,0,0,0,0,0.0012,"IV, Missing Rate, Identity Filter"
log1p__fa56_woe,numeric,29517,0,4,0.6837,-0.04882108245002432,-0.00901913019361464,0.013641675310429938,0.013641675310429938,0.013641675310429938,-0,0.0224,-1507.0571,5.034642049972155e-4,0,0,0,-0,0,0,"IV, Missing Rate, Identity Filter"
log1p__fa57_woe,numeric,29517,0,8,0.2267,-0.07511678336720069,-0.024160160145353732,0.006434936850278718,0.05754745205951476,0.08708048851776859,-1e-4,0.0561,-676.2876,0.003146285478961735,0,0,0.0013,0,0,0,"IV, Missing Rate, Identity Filter"
log1p__fa58_woe,numeric,29517,0,8,0.211,-0.16559736692201615,-0.05281020174076243,-0.01047734121835565,0.055155837963424506,0.10660634591202846,-1e-4,0.0687,-505.284,0.004714103161109307,0,0.0032,0,0,0.0012,0,"IV, Missing Rate, Identity Filter"
log1p__fa62_woe,numeric,29517,0,2,0.937,-0.040209759966861505,0.04136842456392967,0.04136842456392967,0.04136842456392967,0.04136842456392967,0.0362,0.0198,0.5472,1.0859359480057322e-4,0,0,0,0,0,0,"IV, Missing Rate, Identity Filter"
log1p__fp3_woe,numeric,29517,0,7,0.3203,-0.2566632983306358,-0.05487454184933848,0.0230474729839166,0.12283620765406233,0.12283620765406233,-4e-4,0.1141,-255.8424,0.012948527854250508,0,0,0,0,0,0,"IV, Missing Rate, Identity Filter"
log1p__fp4_woe,numeric,29517,0,5,0.5788,-0.22494224581307942,-0.04116126774586269,0.04978575843062924,0.04978575843062924,0.04978575843062924,-3e-4,0.084,-301.1473,0.007000189246267958,0,0,0,0,0,0,"IV, Missing Rate, Identity Filter"
log1p__fp5_woe,numeric,29517,0,6,0.4589,-0.33349436450386344,-0.02697006820966589,0.0342004764656772,0.06650697695229953,0.06650697695229953,-5e-4,0.1098,-201.3192,0.011921409679529028,0,-3e-4,0,0,0,-7e-4,"IV, Missing Rate, Identity Filter"
log1p__fp6_woe,numeric,29517,0,7,0.3157,-0.14142049576247995,-0.07387104253999356,-0.00833762670064412,0.07303528828225248,0.08722330212338741,-2e-4,0.0836,-385.507,0.0069755325402056515,0,0,0.0044,0.0043,0,-0.001,"IV, Missing Rate, Identity Filter"
log1p__fp8_woe,numeric,29517,0,6,0.4213,-0.38950728490063674,-0.11193272247214803,0.006875534916095556,0.006875534916095556,0.40248988720120843,-7e-4,0.2122,-304.1932,0.04466750382635605,0,-0.0013,0,0,1e-4,0.0016,Correlation Filter
log1p__fp9_woe,numeric,29517,0,6,0.3682,-0.3132131376574791,-0.06814505552510827,0.018585153380978922,0.018585153380978922,0.44852670938566147,-5e-4,0.1998,-381.5063,0.03960120166453715,0,-0,0,0,1e-4,0,Correlation Filter
log1p__fp10_woe,numeric,29517,0,7,0.3016,-0.3641008870705731,-0.11019606732330242,0.015370563543548474,0.060770844368556315,0.47069702933628665,-6e-4,0.1951,-314.4803,0.0377064577194755,0,-1e-4,0,0,0,0,Correlation Filter
log1p__fp11_woe,numeric,29517,0,1,1,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,"IV, Missing Rate, Identity Filter"
log1p__fp12_woe,numeric,29517,0,1,1,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,"IV, Missing Rate, Identity Filter"
log1p__fp13_woe,numeric,29517,0,7,0.4157,-0.32661897598590794,-0.02791062400979883,0.0027014227218072283,0.09524631230343775,0.09524631230343775,-5e-4,0.113,-221.4511,0.012652661132517314,0,0,0,0,0.0011,1e-4,"IV, Missing Rate, Identity Filter"
log1p__fp14_woe,numeric,29517,0,8,0.3386,-0.3025416509563491,-0.12091640623004754,0.03878056192671151,0.03878056192671151,0.3492771694242369,-5e-4,0.1611,-330.8684,0.025809598424965854,0,-0.0081,0,0,-0.0023,-0.0011,Correlation Filter
log1p__fp15_woe,numeric,29517,0,7,0.2419,-0.3505139789705071,-0.1526502948671484,-0.048707686637252286,0.14479630790424655,0.38828940924471617,-7e-4,0.177,-268.0398,0.031141510410651503,0,-2e-4,0,0,0,0,Correlation Filter
log1p__fp17_woe,numeric,29517,0,5,0.4862,-0.19632599155711986,-0.19632599155711986,0.010591063532811902,0.15141655013740443,0.33121070347798603,-9e-4,0.2137,-250.9483,0.045509372654764735,0,2e-4,0,1e-4,1e-4,-6e-4,NA
log1p__fp19_woe,numeric,29517,0,6,0.2633,-0.2057985855825415,-0.052050497905141664,0.030696490967937994,0.11844654507608814,0.11844654507608814,-2e-4,0.0887,-391.8989,0.007845019501437258,0,0,0,-0.0012,0,0,"IV, Missing Rate, Identity Filter"
log1p__fp20_woe,numeric,29517,0,4,0.6201,-0.21589360270332014,0.005401420459067937,0.03969153530577224,0.03969153530577224,0.03969153530577224,-2e-4,0.0747,-337.7207,0.005536982381759557,0,-0,0,6e-4,0.0043,2e-4,"IV, Missing Rate, Identity Filter"
log1p__fp21_woe,numeric,29517,0,6,0.2784,-0.1625523782303805,-0.04986785976477355,-0.041969916818670315,-0.005311145270203678,0.3356169705758785,-2e-4,0.1332,-593.935,0.017713391346967037,0,-1e-4,-0,0,0.0012,5e-4,"IV, Missing Rate, Identity Filter"
log1p__fp23_woe,numeric,29517,0,1,1,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,"IV, Missing Rate, Identity Filter"
log1p__fp24_woe,numeric,29517,0,7,0.3868,-0.10043465221212684,-0.10043465221212684,-0.07045023907067861,-0.02799432059084228,0.44559956985194127,-0,0.1574,-4401.6406,0.02468286936904315,0,-0.0056,-0.0161,-0.0233,1e-4,1e-4,Correlation Filter
log1p__fp25_woe,numeric,29517,0,7,0.4682,-0.3117994667898166,-4.97536157706446e-4,0.04286510750518606,0.04286510750518606,0.20234200256302262,-5e-4,0.1119,-237.1301,0.01241865826418297,0,0,2e-4,0,0,0,"IV, Missing Rate, Identity Filter"
log1p__fp26_woe,numeric,29517,0,7,0.4018,-0.08438530788453459,-0.01566505944087133,-0.01566505944087133,0.054342078814248046,0.07321959787653978,-1e-4,0.0459,-833.5134,0.0021074588656874132,0,-1e-4,-0.0011,-0,0,1e-4,"IV, Missing Rate, Identity Filter"
log1p__fp27_woe,numeric,29517,0,5,0.3594,-0.18726372989508394,-0.10016493649733864,-0.03284750447348824,0.14219865051876374,0.14219865051876374,-3e-4,0.1147,-337.4495,0.013142821996205697,0,-1e-4,-0,-0.0099,3e-4,3e-4,"IV, Missing Rate, Identity Filter"
log1p__fp29_woe,numeric,29517,0,8,0.2807,-0.17453009208601297,-0.04374828308488517,-0.0054813680151333775,0.11593395291933768,0.11593395291933768,-3e-4,0.0936,-360.5805,0.008736519437173306,0,0,0,0,0,0,"IV, Missing Rate, Identity Filter"
log1p__fp30_woe,numeric,29517,0,8,0.3445,-0.21107216405347845,0.008859923904142492,0.008859923904142492,0.04513302689960905,0.1622979553035721,-2e-4,0.0805,-386.8052,0.0064469889125141466,0,0,0,0,0,0,"IV, Missing Rate, Identity Filter"
log1p__fp31_woe,numeric,29517,0,8,0.376,-0.2718243450256449,-0.03613071455714642,0.03669510694509792,0.06768221245030193,0.14126102837315904,-5e-4,0.1097,-239.4026,0.011933928285216396,0,-0.0021,0,0.0067,0,-1e-4,"IV, Missing Rate, Identity Filter"
log1p__fp32_woe,numeric,29517,0,7,0.3582,-0.18289054508286137,-0.06654424643887714,0.02667966935467016,0.033139896134478895,0.14331643115657938,-2e-4,0.0834,-367.8648,0.0069282156038052625,0,0,1e-4,0,0,-0,"IV, Missing Rate, Identity Filter"
log1p__fp33_woe,numeric,29517,0,6,0.308,-0.24418945447259227,-0.0724593250523355,-0.04462547444353176,-0.04462547444353176,0.36310830907284175,-3e-4,0.1695,-507.9487,0.028670988704272784,0,-0.0024,-0.0016,-0.0055,2e-4,0.0106,Correlation Filter
log1p__fp35_woe,numeric,29517,0,8,0.2841,-0.2521147022147004,-0.06150551674839783,-0.06150551674839783,0.056888197760138495,0.3678054475307427,-3e-4,0.1493,-510.6787,0.022200728836453326,0,-0,-0,-5e-4,1e-4,0.0027,Lasso Filter
log1p__fp36_woe,numeric,29517,0,7,0.3147,-0.3011315202124706,-0.042768198389966386,-0.042768198389966386,0.06958072287897717,0.36523242471700074,-4e-4,0.1519,-367.8275,0.02294070930041312,0,-0.004,-0.0025,-0.0051,1e-4,0.0031,Correlation Filter
log1p__fp37_woe,numeric,29517,0,8,0.2742,-0.061237579668202716,-0.061237579668202716,-0.009683706656251125,0.04205842446706718,0.11570744015074831,-1e-4,0.0552,-743.1444,0.003042405714982693,0,0,0,0,-0.0016,-1e-4,"IV, Missing Rate, Identity Filter"
log1p__fp38_woe,numeric,29517,0,7,0.2407,-0.38409994354793897,-0.021198842024473797,0.001777539422080311,0.09285371559294459,0.12657789884651793,-7e-4,0.1204,-178.4843,0.01427292103950547,0,-0.0062,-3e-4,-0,0,1e-4,"IV, Missing Rate, Identity Filter"
log1p__fp39_woe,numeric,29517,0,9,0.2128,-0.11793739914511103,-0.05945727411205989,-0.017400150212172946,0.07756125695121613,0.14321647209717495,-2e-4,0.0816,-454.4123,0.006657723837302242,0,0,0,-2e-4,0,0.0076,"IV, Missing Rate, Identity Filter"
log1p__fp40_woe,numeric,29517,0,9,0.3182,-0.1571799480001511,-0.06486242855146127,0.002520035628297108,0.07032429074753709,0.08958202994957844,-2e-4,0.0786,-406.0579,0.0061654666687190034,0,1e-4,0,-0,0,0,"IV, Missing Rate, Identity Filter"
log1p__fp41_woe,numeric,29517,0,7,0.3125,-0.08357367949723324,-0.08357367949723324,-0.030413243676391498,0.012690072325154105,0.45684233301680177,0,0.131,128546.3843,0.017104960354434293,0,1e-4,1e-4,-0.0018,2e-4,0.0116,"IV, Missing Rate, Identity Filter"
log1p__fp44_woe,numeric,29517,0,8,0.286,-0.24667283899335232,-0.08690903687812336,-0.029020476374641647,0.010339956872945108,0.3981108267178477,-2e-4,0.167,-702.0094,0.02778611703222334,0,-0.0072,0,0,1e-4,0,Correlation Filter
log1p__fp45_woe,numeric,29517,0,7,0.2896,-0.2760214564823239,-0.1063431753198951,-0.034734310071203964,0.05260907157113656,0.4686854477125472,-2e-4,0.1595,-648.4543,0.025302226690081475,0,1e-4,4e-4,8e-4,0,-0.0216,Correlation Filter
log1p__fp46_woe,numeric,29517,0,2,0.9914,-0.14978435687151861,0.0082057939849974,0.0082057939849974,0.0082057939849974,0.0082057939849974,0.0069,0.0146,2.1257,2.0354452464648408e-4,0,0,0,0,0,0,"IV, Missing Rate, Identity Filter"
