variable,class,count,missing_rate,unique_count,identical_rate,min,p25,p50,p75,max,mean,sd,cv,info_value,PSI_Interval_1,PSI_Interval_2,PSI_Interval_3,PSI_Interval_4,PSI_Interval_5,PSI_Interval_6,Reason
ipOwner_commercial_woe,numeric,29517,0,3,0.6765,-0.05625352614915071,-0.023158227478801408,0.02085448225956673,0.02085448225956673,0.02085448225956673,-0,0.0316,-1068.6769,9.9442143223056e-4,0,-1e-4,-0.0013,0,0.0046,0,"IV, Missing Rate, Identity Filter"
ipOwner_country_woe,numeric,29517,0,3,0.707,-0.026595505073663695,-0.026595505073663695,-0.026595505073663695,-0.023158227478801408,0.12675584035232446,-1e-4,0.0575,-928.9355,0.003307017767269538,0,0,0,0,0,0,"IV, Missing Rate, Identity Filter"
ipOwner_region_woe,numeric,29517,0,6,0.3831,-0.2053578627900398,-0.05821514546744055,-0.022262340485422,-0.022262340485422,0.3428880721869298,-2e-4,0.1167,-572.8122,0.013590805453352504,0,8e-4,0,-0,0,0,"IV, Missing Rate, Identity Filter"
ipOwner_country_match_woe,numeric,29517,0,3,0.6664,-0.05838784976659954,-0.023158227478801408,0.022688057907637876,0.022688057907637876,0.022688057907637876,-0,0.0336,-1002.9831,0.0011265226227604602,0,-0,-9e-4,0,0.0047,0,"IV, Missing Rate, Identity Filter"
ipOwner_abuse_reports_woe,numeric,29517,0,4,0.76,-0.025608165490608528,0.0032405698260216534,0.0032405698260216534,0.0032405698260216534,0.025844232714190715,-0,0.0123,-2927.2135,1.514623272027471e-4,0,-0.0012,-0,0,0.0029,0,"IV, Missing Rate, Identity Filter"
ipOwner_blacklist_flag_woe,numeric,29517,0,3,0.6804,-0.05502337313908228,-0.023158227478801408,0.02005959333613161,0.02005959333613161,0.02005959333613161,-0,0.0306,-1103.6491,9.347863234979995e-4,0,-1e-4,-0.001,0,0.0053,0,"IV, Missing Rate, Identity Filter"
ipOwner_vpn_proxy_flag_woe,numeric,29517,0,3,0.6713,-0.056037095969134317,-0.023158227478801408,0.021386373776652628,0.021386373776652628,0.021386373776652628,-0,0.0319,-1057.8309,0.0010187326342431093,0,-0,-9e-4,0,0.0046,0,"IV, Missing Rate, Identity Filter"
ipOwner_tor_flag_woe,numeric,29517,0,3,0.6804,-0.05502337313908228,-0.023158227478801408,0.02005959333613161,0.02005959333613161,0.02005959333613161,-0,0.0306,-1103.6491,9.347863234979995e-4,0,-1e-4,-0.001,0,0.0053,0,"IV, Missing Rate, Identity Filter"
ipOwner_asn_woe,numeric,29517,0,5,0.472,-0.18229434772836553,-0.02115084077670404,0.008604495663557352,0.008604495663557352,0.05174742821235568,-1e-4,0.0495,-552.5525,0.0024334389183278526,0,0,0,-0,0,0,"IV, Missing Rate, Identity Filter"
ipOwner_as_size_woe,numeric,29517,0,5,0.3543,-0.02336244120437708,-0.02336244120437708,0.009124264794746505,0.009124264794746505,0.06712231876111545,-0,0.026,-1540.6558,6.757116228536648e-4,0,-0,-0.0024,0,0.0058,0,"IV, Missing Rate, Identity Filter"
ipOwner_as_age_woe,numeric,29517,0,3,0.5037,-0.035587088558436245,-0.035587088558436245,-0.035587088558436245,0.055286068097006674,0.055286068097006674,-0,0.0429,-919.9341,0.0018428336781943506,0,-0,-4e-4,0,0.0023,0,"IV, Missing Rate, Identity Filter"
ipOwner_mobile_flag_woe,numeric,29517,0,4,0.3981,-0.055398115508092025,-0.023158227478801408,-0.013893830587744902,0.06811859570528885,0.06811859570528885,-1e-4,0.0454,-884.339,0.0020574392750159617,0,-0.0042,-1e-4,0,0.0028,0,"IV, Missing Rate, Identity Filter"
ipRegion_Russia_flag_woe,numeric,29517,0,2,0.8773,-0.023158227478801408,0.003236744505856018,0.003236744505856018,0.003236744505856018,0.003236744505856018,-0,0.0087,-4019.2697,7.49567973480085e-5,0,-7e-4,-0,0,0.0033,0,"IV, Missing Rate, Identity Filter"
ipRegion_CIS_flag_woe,numeric,29517,0,3,0.7074,-0.023158227478801408,-0.005556244118729557,-0.005556244118729557,-0.005556244118729557,0.03981568565335541,-0,0.0189,-2118.9196,3.571464158438398e-4,0,-4e-4,-0,0,0.0071,0,"IV, Missing Rate, Identity Filter"
ipRegion_country_woe,numeric,29517,0,2,0.8773,-0.023158227478801408,0.003236744505856018,0.003236744505856018,0.003236744505856018,0.003236744505856018,-0,0.0087,-4019.2697,7.49567973480085e-5,0,-7e-4,-0,0,0.0033,0,"IV, Missing Rate, Identity Filter"
ipRegion_population_woe,numeric,29517,0,7,0.2416,-0.10519628952299126,-0.02963669490642211,0.012738754898024469,0.07965428339264899,0.15915846180680895,-1e-4,0.0728,-538.3276,0.005293837667430416,0,-0.015,-5e-4,0,3e-4,0,"IV, Missing Rate, Identity Filter"
ipRegion_urbanization_woe,numeric,29517,0,5,0.4479,-0.12871802671013274,-0.003761476352966941,-0.003761476352966941,0.0436341086328155,0.05592807963696957,-1e-4,0.0477,-642.8516,0.0022655878292205584,0,-0.0054,-1e-4,0,1e-4,0,"IV, Missing Rate, Identity Filter"
ipRegion_gdp_per_capita_woe,numeric,29517,0,5,0.4052,-0.12469535975813609,-0.023334231264171716,-0.023334231264171716,0.027295065582497547,0.12285809811723364,-1e-4,0.0662,-595.5628,0.004375133265408047,0,0,0,0,0.0012,0,"IV, Missing Rate, Identity Filter"
ipRegion_income_level_woe,numeric,29517,0,3,0.8006,-0.08829475909208434,0.011976961182648318,0.011976961182648318,0.011976961182648318,0.011976961182648318,-0,0.0279,-1096.93,7.767932592146319e-4,0,-0.0045,-0,0,4e-4,0,"IV, Missing Rate, Identity Filter"
ipRegion_unemployment_woe,numeric,29517,0,5,0.4024,-0.15136184069733563,-0.07131098398703271,0.016612002085120054,0.016612002085120054,0.08729739720006426,-1e-4,0.0637,-535.7678,0.004050307169757043,0,-0.0058,-8e-4,0,8e-4,0,"IV, Missing Rate, Identity Filter"
ipRegion_crime_rate_woe,numeric,29517,0,4,0.7048,-0.08603488698156402,0.006945522852699675,0.006945522852699675,0.006945522852699675,0.15940863183260884,-1e-4,0.0481,-932.7715,0.002310585687746301,0,-0.0015,-0.0015,0,0.0084,0,"IV, Missing Rate, Identity Filter"
ipRegion_internet_pen_woe,numeric,29517,0,4,0.5244,-0.07542746308765165,-0.033492251666084535,0.03425629100407801,0.03425629100407801,0.03425629100407801,-0,0.038,-924.0349,0.0014406373094776664,0,-0.0064,-1e-4,0,2e-4,0,"IV, Missing Rate, Identity Filter"
ipRegion_mobile_share_woe,numeric,29517,0,4,0.3827,-0.038374125481224215,4.919991215519015e-4,4.919991215519015e-4,0.018970762052385275,0.018970762052385275,-0,0.0195,-1809.9779,3.804387837245132e-4,0,-0.005,-6e-4,0,0.0017,0,"IV, Missing Rate, Identity Filter"
ipRegion_avg_speed_woe,numeric,29517,0,5,0.2879,-0.08944471453615405,-0.023583900833547253,0.030314213805562085,0.03804366364359241,0.03804366364359241,-1e-4,0.0415,-802.6637,0.0017217214397410867,0,-0.0057,-3e-4,0,4e-4,0,"IV, Missing Rate, Identity Filter"
ipRegion_time_zone_woe,numeric,29517,0,4,0.4713,-0.05524776819545286,-0.05524776819545286,-0.005259196014786386,-0.005259196014786386,0.2140197763899487,-1e-4,0.0756,-1004.3659,0.005720305174020329,0,8e-4,0,0,0.0026,0,"IV, Missing Rate, Identity Filter"
ipRegion_risk_index_woe,numeric,29517,0,6,0.3731,-0.13007232223973633,-0.023158227478801408,-0.014114603104436503,0.06878829534867745,0.1039469242469506,-1e-4,0.065,-588.4681,0.004219500641751587,0,0,0,0,6e-4,0,"IV, Missing Rate, Identity Filter"
ipRegion_region_type_woe,numeric,29517,0,4,0.7554,-0.15610256509580714,0.023455219715735665,0.023455219715735665,0.023455219715735665,0.023455219715735665,-1e-4,0.0492,-569.2923,0.002409064155338483,0,-0.0031,-3e-4,0,0,0,"IV, Missing Rate, Identity Filter"
log1p__fa1_woe,numeric,29517,0,1,1,0.004579285057923801,0.004579285057923801,0.004579285057923801,0.004579285057923801,0.004579285057923801,0.0046,0,0,0,0,0,0,0,0,0,"IV, Missing Rate, Identity Filter"
log1p__fa2_woe,numeric,29517,0,6,0.3598,-0.09877042296890864,-0.028221786517427454,-0.006931559864884066,0.004162960072462214,0.09300619182648746,-0,0.0433,-897.872,0.0018755939945055223,0,1e-4,0.0021,0,-0.0021,-1e-4,"IV, Missing Rate, Identity Filter"
log1p__fa3_woe,numeric,29517,0,3,0.5955,-0.08053975473503136,-0.03593283442717649,0.03810635490996031,0.03810635490996031,0.03810635490996031,-1e-4,0.0484,-696.2091,0.0023426475629089658,0,0.002,3e-4,0,-2e-4,-2e-4,"IV, Missing Rate, Identity Filter"
log1p__fa13_woe,numeric,29517,0,5,0.3658,-0.20855479091213772,-0.02885259500068577,-0.004499259214402877,0.08672739472164256,0.08672739472164256,-3e-4,0.0872,-327.9678,0.007564889941278014,0,0.0014,0,-3e-4,0,0,"IV, Missing Rate, Identity Filter"
log1p__fa14_woe,numeric,29517,0,5,0.602,-0.08598601821211876,-0.01620412179246264,-0.01620412179246264,-0.01620412179246264,0.11021496111666858,-1e-4,0.0529,-829.5893,0.0027993360068683834,0,0,0,0,0,-0.0011,"IV, Missing Rate, Identity Filter"
log1p__fa15_woe,numeric,29517,0,3,0.4912,-0.028486923888985684,-0.028486923888985684,0.012762293238642466,0.025424955748359773,0.025424955748359773,0.0029,0.0254,8.647,5.202939795118346e-4,0,1e-4,0,0,0,0,"IV, Missing Rate, Identity Filter"
log1p__fa16_woe,numeric,29517,0,6,0.5113,-0.08280834702584339,-0.006765608113171021,0.018667900905791558,0.018667900905791558,0.08831204882860158,-0,0.0415,-852.9982,0.0017207716358531154,0,-2e-4,0,1e-4,5e-4,0,"IV, Missing Rate, Identity Filter"
log1p__fa17_woe,numeric,29517,0,5,0.4923,-0.1496511034900169,-0.01211776788349588,0.012995815336732204,0.012995815336732204,0.12993746445176993,-1e-4,0.0652,-493.5624,0.004242807088608527,0,-0.0011,0,9e-4,0.002,0,"IV, Missing Rate, Identity Filter"
log1p__fa20_woe,numeric,29517,0,5,0.666,-0.04732204715358354,-0.04732204715358354,-0.04732204715358354,0.03175194892235159,0.17715306784077503,-1e-4,0.0789,-738.3271,0.006230641105575842,0,0,0,-5e-4,1e-4,1e-4,"IV, Missing Rate, Identity Filter"
log1p__fa23_woe,numeric,29517,0,4,0.5484,-0.05526522300320493,-0.05526522300320493,-0.05526522300320493,0.07920954622742044,0.0828230197142287,-1e-4,0.0629,-630.0139,0.003953133746287763,0,0,0,-6e-4,0,0,"IV, Missing Rate, Identity Filter"
log1p__fa24_woe,numeric,29517,0,4,0.5975,-0.0435767058186959,-0.0435767058186959,-0.0435767058186959,-0.009332521402422292,0.18710739493405215,-1e-4,0.0727,-795.1988,0.005295127668131945,0,0,1e-4,0,0,0,"IV, Missing Rate, Identity Filter"
log1p__fa25_woe,numeric,29517,0,6,0.3025,-0.0486820338761537,-0.0486820338761537,-0.026665915950783343,0.032930976439801106,0.07155163186617779,-0,0.0425,-888.4693,0.0018029451659773968,0,-0,-1e-4,-4e-4,0,1e-4,"IV, Missing Rate, Identity Filter"
log1p__fa26_woe,numeric,29517,0,7,0.291,-0.12052395737104168,-0.020184592335717587,0.0027127112873772054,0.03577593698683935,0.08381583741285996,-1e-4,0.0422,-806.4819,0.0017741881810659184,0,0,-0,-3e-4,0,0,"IV, Missing Rate, Identity Filter"
log1p__fa27_woe,numeric,29517,0,7,0.2336,-0.10517876606894293,-0.02374976336536274,0.013804933499353435,0.023136033632577158,0.06610051268100803,-0,0.0384,-865.0387,0.0014690404891390437,0,6e-4,1e-4,0.0018,0,-0.002,"IV, Missing Rate, Identity Filter"
log1p__fa28_woe,numeric,29517,0,7,0.3633,-0.0587285391671782,-0.02058603985851283,-0.02058603985851283,0.029435687950636776,0.06167226750078385,-0,0.0355,-1063.7146,0.0012601270008126282,0,-0.002,0,0,0,0,"IV, Missing Rate, Identity Filter"
log1p__fa29_woe,numeric,29517,0,3,0.6932,-0.03488892253039637,-0.03488892253039637,-0.03488892253039637,5.539587959208377e-4,0.2597649564320234,-1e-4,0.0841,-1416.4952,0.007088259202216085,0,-0,-0.0053,-4e-4,1e-4,0.0021,"IV, Missing Rate, Identity Filter"
log1p__fa30_woe,numeric,29517,0,5,0.3398,-0.06506879705530329,-0.047001966581616324,0.020257802218500254,0.020257802218500254,0.09289928107123692,-1e-4,0.054,-744.7772,0.0029170894873892035,0,2e-4,0,-1e-4,0,0,"IV, Missing Rate, Identity Filter"
log1p__fa31_woe,numeric,29517,0,6,0.3049,-0.09682757433860362,-0.03645309464606001,0.011402997566585834,0.04201129133953962,0.08823504377602769,-1e-4,0.0463,-824.9453,0.0021418777350042145,0,-0.0024,-0.0012,-5e-4,0,6e-4,"IV, Missing Rate, Identity Filter"
log1p__fa32_woe,numeric,29517,0,6,0.3581,-0.11676988100508773,-0.004061593042379131,-0.004061593042379131,0.023235621771613577,0.13581540585997592,-1e-4,0.0493,-757.7351,0.0024309016656423686,0,-0.0045,0,0,0,0,"IV, Missing Rate, Identity Filter"
log1p__fa33_woe,numeric,29517,0,6,0.4711,-0.13840956367756468,-0.006887532409355783,-0.006887532409355783,0.01864488830800363,0.10125388522192161,-1e-4,0.0504,-680.1652,0.0025305114541167807,0,-9e-4,-3e-4,0,0.0013,0,"IV, Missing Rate, Identity Filter"
log1p__fa34_woe,numeric,29517,0,5,0.2415,-0.08607333507415169,-0.04713871035279068,-0.03253070354038869,0.048570200209305525,0.09582585506445734,-1e-4,0.0691,-561.7962,0.0047722582173326325,0,-1e-4,-9e-4,-6e-4,0,0,"IV, Missing Rate, Identity Filter"
log1p__fa35_woe,numeric,29517,0,4,0.7696,-0.07731677570561504,0.007197467501394329,0.007197467501394329,0.007197467501394329,0.041120804134583015,-0,0.0296,-1092.8499,8.732681901921669e-4,0,0,1e-4,0,-4e-4,-7e-4,"IV, Missing Rate, Identity Filter"
log1p__fa36_woe,numeric,29517,0,7,0.4128,-0.08958318796026606,-0.01512683052605292,-0.01512683052605292,0.022012170344019612,0.1460388318998126,-1e-4,0.0518,-837.5481,0.0026793957908718153,0,-0.0055,-0,0,0,0,"IV, Missing Rate, Identity Filter"
log1p__fa37_woe,numeric,29517,0,5,0.3825,-0.0643584470674367,-0.0643584470674367,0.004983682375887445,0.059118931554790165,0.06622469963541708,-1e-4,0.0585,-628.6249,0.0034224028828252415,0,0,0,0.0014,0.0013,0,"IV, Missing Rate, Identity Filter"
log1p__fa41_woe,numeric,29517,0,6,0.4463,-0.09331487206737153,-0.09020325889382791,0.016067830344848818,0.016067830344848818,0.1031313527763613,-1e-4,0.06,-586.4501,0.0036005970509193964,0,0,-0,-0.0021,1e-4,0.0011,"IV, Missing Rate, Identity Filter"
log1p__fa42_woe,numeric,29517,0,3,0.6156,-0.05282272707966557,-0.05282272707966557,-0.05282272707966557,-0.009873626042069475,0.19403153756937294,-1e-4,0.0918,-718.4412,0.008430068586541254,0,-3e-4,-0.0028,-0,1e-4,0.0069,"IV, Missing Rate, Identity Filter"
log1p__fa44_woe,numeric,29517,0,5,0.4602,-0.15834766925806412,-0.027348520108548532,-0.027348520108548532,0.023955835911429704,0.10994864187498325,-1e-4,0.0728,-501.5618,0.005285983158013207,0,-0.0012,-6e-4,-0.0034,0,4e-4,"IV, Missing Rate, Identity Filter"
log1p__fa45_woe,numeric,29517,0,4,0.7105,-0.04012221494724347,-0.04012221494724347,-0.04012221494724347,0.03407997153289131,0.2250482943490442,-1e-4,0.0739,-898.7585,0.005466700942880312,0,0,0,0,0,0,"IV, Missing Rate, Identity Filter"
log1p__fa46_woe,numeric,29517,0,6,0.4056,-0.11137785524112324,-0.02170283688130603,-0.002246905332052898,0.03538342031685003,0.10163783583645417,-1e-4,0.0446,-816.4099,0.0019850602929727683,0,0,0,0,0,0,"IV, Missing Rate, Identity Filter"
log1p__fa47_woe,numeric,29517,0,6,0.4242,-0.08695628208864904,-0.006055867434121718,0.01638746176821356,0.01638746176821356,0.07692080888555475,-0,0.0413,-834.5843,0.0017066598997113845,0,0,0,0,0,0,"IV, Missing Rate, Identity Filter"
log1p__fa48_woe,numeric,29517,0,5,0.3674,-0.1157516965114168,-0.04299558441370223,1.238138396131064e-4,0.036134301854684754,0.1271135753858877,-1e-4,0.0654,-542.2426,0.004269470636271666,0,0.0011,4e-4,0.0063,0,-0.0028,"IV, Missing Rate, Identity Filter"
log1p__fa49_woe,numeric,29517,0,4,0.4589,-0.15965617780637897,8.313866817123573e-4,0.011169890462337587,0.07611104045907263,0.07611104045907263,-3e-4,0.093,-315.084,0.008609026378503597,0,0.0019,0.0051,0,0,0,"IV, Missing Rate, Identity Filter"
log1p__fa50_woe,numeric,29517,0,4,0.7326,-0.12952502601557916,-0.035055374528222105,-0.035055374528222105,-0.035055374528222105,0.26703480808289204,-1e-4,0.0948,-917.2349,0.00898876723200817,0,-0.0011,-1e-4,-1e-4,1e-4,4e-4,"IV, Missing Rate, Identity Filter"
log1p__fa53_woe,numeric,29517,0,4,0.4564,-0.059861972902691005,-0.059861972902691005,0.00515941895651967,0.00515941895651967,0.28009542534328563,-1e-4,0.0833,-971.7502,0.006933479800785656,0,0,-0.0046,-0.0021,0,0.0036,"IV, Missing Rate, Identity Filter"
log1p__fa54_woe,numeric,29517,0,5,0.3644,-0.18866559043117817,-0.03514423236484234,-0.03514423236484234,0.03133570612184127,0.1122559007433487,-2e-4,0.0845,-404.0399,0.007122893160891811,0,0.0033,0.0023,0,0,0,"IV, Missing Rate, Identity Filter"
log1p__fa55_woe,numeric,29517,0,4,0.5454,-0.11539454533173901,-0.037904383766315775,0.032757522047809746,0.032757522047809746,0.032757522047809746,-1e-4,0.0455,-684.3512,0.0020681935072425542,0,0,-0.0034,-0.0069,0,0.0013,"IV, Missing Rate, Identity Filter"
log1p__fa56_woe,numeric,29517,0,4,0.6837,-0.04882108245002432,-0.00901913019361464,0.013641675310429938,0.013641675310429938,0.013641675310429938,-0,0.0224,-1507.0571,5.034642049972156e-4,0,0,0,-0,0,0,"IV, Missing Rate, Identity Filter"
log1p__fa57_woe,numeric,29517,0,4,0.3711,-0.055407532209086036,-0.055407532209086036,-0.024160160145353732,0.041777419898483936,0.08708048851776859,-1e-4,0.049,-780.1836,0.002401188364323919,0,0,0.0013,0,0,0,"IV, Missing Rate, Identity Filter"
log1p__fa58_woe,numeric,29517,0,6,0.3447,-0.16559736692201615,-0.05281020174076243,-0.013765265934026967,0.055155837963424506,0.10660634591202846,-1e-4,0.0656,-530.8384,0.004299700896033633,0,0.0016,0,0,4e-4,0,"IV, Missing Rate, Identity Filter"
log1p__fa62_woe,numeric,29517,0,2,0.937,-0.040209759966861505,0.04136842456392967,0.04136842456392967,0.04136842456392967,0.04136842456392967,0.0362,0.0198,0.5472,1.0859359480057322e-4,0,0,0,0,0,0,"IV, Missing Rate, Identity Filter"
log1p__fp3_woe,numeric,29517,0,5,0.3203,-0.2566632983306358,-0.04955373488928723,0.0230474729839166,0.12283620765406233,0.12283620765406233,-4e-4,0.1134,-258.0438,0.012787354278329267,0,0,0,0,-0.0172,-0.011,"IV, Missing Rate, Identity Filter"
log1p__fp4_woe,numeric,29517,0,4,0.5788,-0.22494224581307942,-0.05989761623112367,0.04978575843062924,0.04978575843062924,0.04978575843062924,-3e-4,0.0838,-301.746,0.006974252656453502,0,0,0,0,0,0,"IV, Missing Rate, Identity Filter"
log1p__fp5_woe,numeric,29517,0,3,0.6004,-0.273209292768366,-0.005832342820212729,0.05889463850002157,0.05889463850002157,0.05889463850002157,-5e-4,0.107,-211.2178,0.011330448091974898,0,-3e-4,0,1e-4,0,-8e-4,"IV, Missing Rate, Identity Filter"
log1p__fp6_woe,numeric,29517,0,4,0.4306,-0.14142049576247995,-0.07387104253999356,-0.004201015594280063,0.07682172720518796,0.07682172720518796,-2e-4,0.0814,-392.0457,0.006604407443691601,0,0.0054,0.0034,0.0035,0,-6e-4,"IV, Missing Rate, Identity Filter"
log1p__fp8_woe,numeric,29517,0,4,0.6224,-0.38950728490063674,-0.0246726317839565,-0.0246726317839565,-0.0246726317839565,0.4024898872012085,-6e-4,0.2088,-323.233,0.04328048169552154,0,-0.0023,-0.006,-0.0164,1e-4,5e-4,"IV, Missing Rate, Identity Filter"
log1p__fp9_woe,numeric,29517,0,4,0.4546,-0.2600127116371779,-0.06814505552510827,0.028957237455538857,0.028957237455538857,0.44852670938566147,-4e-4,0.1971,-441.3106,0.03857261794484703,0,-0,0,0,1e-4,0,Correlation Filter
log1p__fp10_woe,numeric,29517,0,4,0.5599,-0.3641008870705731,-0.1555995121711383,0.04792865906195327,0.04792865906195327,0.47069702933628665,-6e-4,0.1902,-339.6509,0.03584333780596495,0,-1e-4,0,0,0,0,"IV, Missing Rate, Identity Filter"
log1p__fp11_woe,numeric,29517,0,1,1,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,"IV, Missing Rate, Identity Filter"
log1p__fp12_woe,numeric,29517,0,1,1,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,"IV, Missing Rate, Identity Filter"
log1p__fp13_woe,numeric,29517,0,5,0.4157,-0.32661897598590794,-0.02675507933084783,-0.02675507933084783,0.09524631230343775,0.09524631230343775,-5e-4,0.1107,-225.2613,0.012141456026807213,0,0,0,0,9e-4,1e-4,"IV, Missing Rate, Identity Filter"
log1p__fp14_woe,numeric,29517,0,4,0.6152,-0.3025416509563491,-0.12091640623004754,0.008356013659943548,0.008356013659943548,0.3492771694242369,-4e-4,0.1533,-366.7351,0.023372571537801503,0,0,7e-4,0,-2e-4,0,"IV, Missing Rate, Identity Filter"
log1p__fp15_woe,numeric,29517,0,5,0.4633,-0.3505139789705071,-0.11327826063856715,-0.11327826063856715,0.14479630790424655,0.38828940924471617,-6e-4,0.1745,-284.3208,0.030280193099030916,0,-1e-4,0,0,0,0,Correlation Filter
log1p__fp17_woe,numeric,29517,0,4,0.4862,-0.19632599155711986,-0.19632599155711986,0.010591063532811902,0.15141655013740443,0.31169959115387175,-9e-4,0.2128,-245.002,0.04513601911413926,0,2e-4,0,1e-4,1e-4,-4e-4,Correlation Filter
log1p__fp19_woe,numeric,29517,0,5,0.2633,-0.2057985855825415,-0.04604105529877315,0.030696490967937994,0.11844654507608814,0.11844654507608814,-2e-4,0.0886,-392.256,0.007836496894362797,0,0,0,-0.001,0,0,"IV, Missing Rate, Identity Filter"
log1p__fp20_woe,numeric,29517,0,4,0.6201,-0.21589360270332014,0.005401420459067937,0.03969153530577224,0.03969153530577224,0.03969153530577224,-2e-4,0.0747,-337.7207,0.005536982381759557,0,-0,0,6e-4,0.0043,2e-4,"IV, Missing Rate, Identity Filter"
log1p__fp21_woe,numeric,29517,0,5,0.4387,-0.1625523782303805,-0.04986785976477355,-0.018689890837063367,-0.018689890837063367,0.3356169705758785,-2e-4,0.1327,-603.615,0.017576837178384895,0,-6e-4,-0,0,4e-4,0.0012,"IV, Missing Rate, Identity Filter"
log1p__fp23_woe,numeric,29517,0,1,1,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,"IV, Missing Rate, Identity Filter"
log1p__fp24_woe,numeric,29517,0,4,0.7763,-0.07262302240968566,-0.07262302240968566,-0.07262302240968566,-0.07262302240968566,0.44559956985194127,-0,0.155,-54635.0475,0.023934632782162017,0,-0.0077,-0.0147,0,0.0294,1e-4,"IV, Missing Rate, Identity Filter"
log1p__fp25_woe,numeric,29517,0,4,0.5807,-0.2449162112660134,-0.016311706573796537,0.03642826517834425,0.03642826517834425,0.20234200256302262,-4e-4,0.1089,-254.0878,0.011781245180433362,0,0,6e-4,0.002,0.0132,1e-4,"IV, Missing Rate, Identity Filter"
log1p__fp26_woe,numeric,29517,0,5,0.4018,-0.08438530788453459,-0.01566505944087133,-0.01566505944087133,0.01544369401377335,0.0721221173210671,-0,0.0433,-868.8977,0.0018713760525030936,0,-0.0025,-0.001,-2e-4,0,0,"IV, Missing Rate, Identity Filter"
log1p__fp27_woe,numeric,29517,0,4,0.3594,-0.18726372989508394,-0.10016493649733864,-0.04092688682063943,0.14219865051876374,0.14219865051876374,-3e-4,0.1146,-338.3608,0.013105854495089988,0,-1e-4,-0,-0.011,3e-4,3e-4,"IV, Missing Rate, Identity Filter"
log1p__fp29_woe,numeric,29517,0,4,0.3045,-0.17453009208601297,-0.04156027514160403,0.004005910873501471,0.11593395291933768,0.11593395291933768,-2e-4,0.0901,-375.5311,0.008095462925133029,0,0,0,0,0,0,"IV, Missing Rate, Identity Filter"
log1p__fp30_woe,numeric,29517,0,3,0.8208,-0.21107216405347845,0.03039877841532309,0.03039877841532309,0.03039877841532309,0.03039877841532309,-2e-4,0.0684,-380.2,0.004650031206796326,0,0,0,0,0,9e-4,"IV, Missing Rate, Identity Filter"
log1p__fp31_woe,numeric,29517,0,3,0.7968,-0.2718243450256449,0.04805287674563124,0.04805287674563124,0.04805287674563124,0.04805287674563124,-4e-4,0.1003,-238.8814,0.009965998082420869,0,-2e-4,0,0.0027,0,-5e-4,"IV, Missing Rate, Identity Filter"
log1p__fp32_woe,numeric,29517,0,4,0.3723,-0.16428320127234722,-0.06654424643887714,0.02667966935467016,0.06111732516502949,0.06111732516502949,-2e-4,0.0788,-362.313,0.006180143862562546,0,0,5e-4,4e-4,0,-0,"IV, Missing Rate, Identity Filter"
log1p__fp33_woe,numeric,29517,0,3,0.5812,-0.1713883807367938,-0.05936673503540835,-0.05936673503540835,-0.05936673503540835,0.28925970174161014,-4e-4,0.1638,-466.2051,0.02681186510878121,0,-0.0053,-0.0015,-0.0056,2e-4,0.0157,"IV, Missing Rate, Identity Filter"
log1p__fp35_woe,numeric,29517,0,4,0.5901,-0.16000019626993217,-0.018146496316582175,-0.018146496316582175,-0.018146496316582175,0.3678054475307427,-2e-4,0.1426,-697.2628,0.020272196614465124,0,-0,-0.001,-0.0029,1e-4,0.0036,"IV, Missing Rate, Identity Filter"
log1p__fp36_woe,numeric,29517,0,4,0.6703,-0.3011315202124706,0.009000420888640684,0.009000420888640684,0.009000420888640684,0.36523242471700074,-4e-4,0.1461,-394.1719,0.021211453441952903,0,-0.0066,-0.0043,-0.0094,1e-4,0.001,"IV, Missing Rate, Identity Filter"
log1p__fp37_woe,numeric,29517,0,6,0.2807,-0.061237579668202716,-0.061237579668202716,-0.009683706656251125,0.03504078488433926,0.11570744015074831,-1e-4,0.054,-751.9912,0.0029175972567977494,0,0,2e-4,0,-0.0034,-7e-4,"IV, Missing Rate, Identity Filter"
log1p__fp38_woe,numeric,29517,0,5,0.3933,-0.38409994354793897,-0.012281626097421646,-0.012281626097421646,0.0729072415465674,0.09285371559294459,-7e-4,0.1185,-176.8219,0.013830504876850445,0,-0.0098,-6e-4,-0,0,1e-4,"IV, Missing Rate, Identity Filter"
log1p__fp39_woe,numeric,29517,0,5,0.3533,-0.10784369521467371,-0.04932152961878556,-0.04932152961878556,0.07756125695121613,0.14321647209717495,-2e-4,0.078,-484.9102,0.006084924858925398,0,0,0,-5e-4,0,0,"IV, Missing Rate, Identity Filter"
log1p__fp40_woe,numeric,29517,0,7,0.3182,-0.13443871836968135,-0.07396771226794344,-0.015295194019071345,0.07032429074753709,0.08958202994957844,-2e-4,0.0728,-476.2353,0.0052952535746461325,0,-3e-4,-5e-4,-2e-4,0,0,"IV, Missing Rate, Identity Filter"
log1p__fp41_woe,numeric,29517,0,4,0.6087,-0.05767883363639703,-0.05767883363639703,-0.05767883363639703,-0.00714697961109098,0.45684233301680177,0,0.1269,3251.6785,0.016042527207257944,0,1e-4,1e-4,-0.0014,3e-4,0.0155,"IV, Missing Rate, Identity Filter"
