loan_ID,Idate,FPDvalues,__split__,__pd__,count_1_15_10,sum_2_4_6,sum_limitecredito_personal,poly2__cu85__sq,log1p__score_pred_CATBOOST_MX8__VS__poly2__score_pred_CATBOOST_MX8__sq
53866,2024-11-27,0,train,0.4146643548979518,0,452130,3692750,18349411600,"[0.38,0.46)__X__[0.22,0.34)"
53867,2024-11-27,1,train,0.5921906679261255,20,67230,34000,1842126400,"[0.46, Inf)__X__[0.34, Inf)"
53869,2024-11-27,0,train,0.3617583156348631,110,172000,139000,51374755600,"[0.31,0.38)__X__[0.14,0.22)"
53870,2024-11-27,0,train,0.1913960006492708,40,434000,330500,38013300900,"[-Inf,0.25)__X__[-Inf,0.08)"
53871,2024-11-27,1,train,0.3008458400923865,140,1777040,4007940,82978563600,"[0.31,0.38)__X__[0.14,0.22)"
53873,2024-11-27,1,train,0.38083832723213984,0,44000,3000,924768100,"[0.31,0.38)__X__[0.14,0.22)"
53874,2024-11-27,0,train,0.313909065056492,30,332000,1145400,608608900,"[0.31,0.38)__X__[0.14,0.22)"
53875,2024-11-27,1,train,0.5858982919306336,10,122400,0,196000000,"[0.46, Inf)__X__[0.34, Inf)"
53876,2024-11-27,0,train,0.37175635715609134,0,282000,2017000,48057408400,"[0.31,0.38)__X__[0.08,0.14)"
53877,2024-11-27,0,train,0.4567420368232784,10,132000,139000,1409251600,"[0.38,0.46)__X__[0.22,0.34)"
53879,2024-11-27,1,train,0.5921906679261255,10,120000,268000,1080436900,"[0.46, Inf)__X__[0.34, Inf)"
53881,2024-11-27,0,train,0.3523609782698333,30,NA,13000,21902400,"[0.31,0.38)__X__[0.14,0.22)"
53882,2024-11-27,1,train,0.4274146829880526,80,314800,203600,3159564100,"[0.38,0.46)__X__[0.22,0.34)"
53883,2024-11-27,0,train,0.4160785576447538,50,90900,106900,63202500,"[0.38,0.46)__X__[0.22,0.34)"
53885,2024-11-27,0,train,0.43071199295247775,40,36000,498530,17387059600,"[0.38,0.46)__X__[0.22,0.34)"
53887,2024-11-27,0,train,0.3296014228383328,80,323000,444000,3655411600,"[0.31,0.38)__X__[0.14,0.22)"
53888,2024-11-27,0,train,0.24275996118083543,50,412570,2000540,5012640000,"[0.25,0.31)__X__[0.08,0.14)"
53890,2024-11-27,0,train,0.35165241802293884,10,116360,1924240,4365244900,"[0.31,0.38)__X__[0.14,0.22)"
53892,2024-11-27,0,train,0.39055960792515965,110,310770,746120,19802500,"[0.38,0.46)__X__[0.22,0.34)"
53896,2024-11-27,0,train,0.40598803177046155,0,651000,1458860,335256100,"[0.38,0.46)__X__[0.22,0.34)"
53897,2024-11-27,0,train,0.3689075392318383,20,63650,126280,434722500,"[0.31,0.38)__X__[0.14,0.22)"
53899,2024-11-27,1,train,0.23544696324489858,60,1204470,8456010,219155059600,"[0.25,0.31)__X__[0.08,0.14)"
53900,2024-11-27,0,train,0.34291189582288856,60,63000,105000,2774128900,"[0.31,0.38)__X__[0.08,0.14)"
53901,2024-11-27,0,train,0.20109764469811436,10,35000,375000,9366368400,"[-Inf,0.25)__X__[-Inf,0.08)"
53902,2024-11-27,0,train,0.2985581377436749,0,303000,350000,13855644100,"[0.25,0.31)__X__[0.08,0.14)"
53903,2024-11-27,1,train,0.42024335293942716,0,280000,868340,0,"[0.38,0.46)__X__[0.22,0.34)"
53905,2024-11-27,0,train,0.3434684641692703,80,204250,652350,90902250000,"[0.31,0.38)__X__[0.14,0.22)"
53907,2024-11-27,0,train,0.41118424734356185,10,630170,2066190,4579228900,"[0.38,0.46)__X__[0.14,0.22)"
53910,2024-11-27,1,train,0.46183077603277006,20,221000,296000,4641696900,"[0.38,0.46)__X__[0.22,0.34)"
53912,2024-11-27,1,train,0.5325298072886601,20,147130,2786860,518472900,"[0.46, Inf)__X__[0.34, Inf)"
53913,2024-11-27,1,train,0.41305131343863266,30,0,484090,415344400,"[0.38,0.46)__X__[0.22,0.34)"
53914,2024-11-27,0,train,0.4367054120839689,0,440000,440000,2383392400,"[0.38,0.46)__X__[0.22,0.34)"
53916,2024-11-27,1,train,0.24275996118083543,80,413000,920400,17840944900,"[0.25,0.31)__X__[0.08,0.14)"
53917,2024-11-27,0,train,0.3050055100666012,130,199860,1138560,1122920100,"[0.31,0.38)__X__[0.14,0.22)"
53918,2024-11-27,1,train,0.38083832723213984,0,145500,62000,147865600,"[0.31,0.38)__X__[0.14,0.22)"
53919,2024-11-27,1,train,0.5858982919306336,20,NA,5000,195440400,"[0.46, Inf)__X__[0.34, Inf)"
53923,2024-11-27,0,train,0.1763896167075909,40,998000,2166750,69828062500,"[-Inf,0.25)__X__[-Inf,0.08)"
53924,2024-11-27,1,train,0.3325845901687438,10,769600,2404220,17768890000,"[0.31,0.38)__X__[0.14,0.22)"
53926,2024-11-27,0,train,0.25541343069976974,40,397230,976000,16889601600,"[0.25,0.31)__X__[0.08,0.14)"
53928,2024-11-27,1,train,0.5274979418066825,50,959170,1136380,37480960000,"[0.46, Inf)__X__[0.34, Inf)"
53930,2024-11-27,1,train,0.5859130686107213,10,240100,230850,2958272100,"[0.46, Inf)__X__[0.34, Inf)"
53931,2024-11-27,0,train,0.3583154693737441,30,63000,94000,1102904100,"[0.31,0.38)__X__[0.14,0.22)"
53934,2024-11-27,1,train,0.38083832723213984,0,20630,0,875568100,"[0.31,0.38)__X__[0.14,0.22)"
53937,2024-11-27,1,train,0.27351543461527117,30,342000,423000,4909804900,"[0.25,0.31)__X__[0.08,0.14)"
53945,2024-11-27,0,train,0.4146643548979518,0,387000,2850750,5246104900,"[0.38,0.46)__X__[0.22,0.34)"
53957,2024-11-27,0,train,0.1777970973396221,20,1800870,2257690,21418322500,"[-Inf,0.25)__X__[-Inf,0.08)"
53958,2024-11-27,1,train,0.1767292049572134,10,636500,2811550,230457603600,"[-Inf,0.25)__X__[-Inf,0.08)"
53960,2024-11-27,0,train,0.32848641450573024,0,2981470,8408410,11861388100,"[0.31,0.38)__X__[0.14,0.22)"
53961,2024-11-27,0,train,0.31942560785614343,50,346870,364920,1120910400,"[0.31,0.38)__X__[0.14,0.22)"
53964,2024-11-27,0,train,0.31455198384220645,40,263630,5368470,14803588900,"[0.31,0.38)__X__[0.14,0.22)"
53967,2024-11-27,1,train,0.33044424005013917,40,710000,1118000,129312160000,"[0.31,0.38)__X__[0.14,0.22)"
53969,2024-11-27,0,train,0.3376463698285778,50,533210,358210,52052422500,"[0.31,0.38)__X__[0.14,0.22)"
53973,2024-11-27,1,train,0.4502997057703295,10,0,9000,126562500,"[0.38,0.46)__X__[0.22,0.34)"
53980,2024-11-27,1,train,0.46828237222191077,10,0,9500,18939264400,"[0.38,0.46)__X__[0.22,0.34)"
53982,2024-11-27,0,train,0.3926011206144493,120,1550000,2071470,186649920900,"[0.38,0.46)__X__[0.22,0.34)"
53985,2024-11-27,0,train,0.2744323459521321,10,349190,2016730,18610416400,"[0.25,0.31)__X__[0.08,0.14)"
53988,2024-11-27,0,train,0.19211041876100426,10,390000,1356000,1433766760000,"[-Inf,0.25)__X__[-Inf,0.08)"
53990,2024-11-27,1,train,0.4243649017381203,40,266000,604000,3187731600,"[0.38,0.46)__X__[0.22,0.34)"
53991,2024-11-27,1,train,0.5497843449418742,10,239000,1869000,1002988900,"[0.46, Inf)__X__[0.34, Inf)"
53994,2024-11-27,0,train,0.3747423948588313,0,170000,170000,250000,"[0.31,0.38)__X__[0.14,0.22)"
53996,2024-11-27,0,train,0.4502997057703295,20,51070,78070,0,"[0.38,0.46)__X__[0.22,0.34)"
54004,2024-11-27,1,train,0.4502997057703295,20,75480,216000,426009600,"[0.38,0.46)__X__[0.22,0.34)"
54005,2024-11-27,0,train,0.3127148534827264,0,1401000,2613220,260176900,"[0.31,0.38)__X__[0.14,0.22)"
54006,2024-11-27,1,train,0.43260495681753075,30,122400,6000,767844100,"[0.38,0.46)__X__[0.22,0.34)"
54009,2024-11-27,0,train,0.6154709001239497,0,40500,66500,3417571600,"[0.46, Inf)__X__[0.34, Inf)"
54010,2024-11-27,1,train,0.4502997057703295,10,0,9000,184688100,"[0.38,0.46)__X__[0.22,0.34)"
54011,2024-11-27,0,train,0.5108065171657753,40,672410,2337740,839840400,"[0.46, Inf)__X__[0.34, Inf)"
54012,2024-11-27,0,train,0.42657448126908215,0,66000,1257000,47610000,"[0.38,0.46)__X__[0.22,0.34)"
54016,2024-11-27,1,train,0.1751058318439768,0,712750,3106300,6533488900,"[-Inf,0.25)__X__[-Inf,0.08)"
54018,2024-11-27,0,train,0.39069516276769584,30,554280,1062530,2495002500,"[0.38,0.46)__X__[0.22,0.34)"
54019,2024-11-27,0,train,0.1751058318439768,0,1402190,6809700,21036601600,"[-Inf,0.25)__X__[-Inf,0.08)"
54020,2024-11-27,0,train,0.4274146829880526,60,164000,98000,8589582400,"[0.38,0.46)__X__[0.22,0.34)"
54024,2024-11-27,0,train,0.3089893610377002,40,516210,2892980,11549800900,"[0.31,0.38)__X__[0.14,0.22)"
54025,2024-11-27,0,train,0.4502997057703295,10,0,0,0,"[0.38,0.46)__X__[0.22,0.34)"
54032,2024-11-27,0,train,0.41394038500514785,0,576500,1997100,426835600,"[0.38,0.46)__X__[0.22,0.34)"
54035,2024-11-27,0,train,0.24921154173866628,30,952390,1511990,32216660100,"[0.25,0.31)__X__[0.08,0.14)"
54037,2024-11-27,0,train,0.4629318931535226,0,147560,157560,9734400,"[0.38,0.46)__X__[0.22,0.34)"
54039,2024-11-27,1,train,0.4502997057703295,10,33000,78000,200222500,"[0.38,0.46)__X__[0.22,0.34)"
54042,2024-11-27,1,train,0.5981948966699439,0,74000,0,222904900,"[0.46, Inf)__X__[0.34, Inf)"
54044,2024-11-27,0,train,0.36905835957326255,30,30000,45500,3177576900,"[0.31,0.38)__X__[0.14,0.22)"
54045,2024-11-27,0,train,0.3467792603072963,0,237290,1296290,2305920400,"[0.31,0.38)__X__[0.14,0.22)"
54048,2024-11-27,0,train,0.3255904293193452,160,387800,181000,262116100,"[0.31,0.38)__X__[0.14,0.22)"
54049,2024-11-27,0,train,0.16652787943942854,30,1056000,4122800,74261700100,"[-Inf,0.25)__X__[-Inf,0.08)"
54050,2024-11-27,1,train,0.40670774526279624,0,1521720,2906410,8434585600,"[0.38,0.46)__X__[0.22,0.34)"
54053,2024-11-27,1,train,0.4809776270188969,0,80660,104660,5143758400,"[0.38,0.46)__X__[0.22,0.34)"
54055,2024-11-27,0,train,0.1763896167075909,30,646000,1853640,108201523600,"[-Inf,0.25)__X__[-Inf,0.08)"
54057,2024-11-27,1,train,0.3309612351141222,20,1429660,4950160,142800852100,"[0.31,0.38)__X__[0.14,0.22)"
54059,2024-11-27,1,train,0.3342973855162182,30,110000,650000,73102500,"[0.31,0.38)__X__[0.14,0.22)"
54060,2024-11-27,1,train,0.46294703564489464,0,160500,178500,2023200400,"[0.38,0.46)__X__[0.22,0.34)"
54062,2024-11-27,0,train,0.35344733980885296,60,0,0,13432810000,"[0.31,0.38)__X__[0.14,0.22)"
54069,2024-11-27,0,train,0.3236808341058753,20,0,40000,214989868900,"[0.25,0.31)__X__[0.08,0.14)"
54071,2024-11-27,0,train,0.16754667490500422,40,1356930,1392320,16047822400,"[-Inf,0.25)__X__[-Inf,0.08)"
54072,2024-11-27,0,train,0.2674042067384949,40,598480,1349450,64938328900,"[0.25,0.31)__X__[0.08,0.14)"
54074,2024-11-27,0,train,0.28552560894793266,30,139740,291740,1135690000,"[0.25,0.31)__X__[0.08,0.14)"
54078,2024-11-27,0,train,0.5724566419947079,0,249220,599510,735494400,"[0.46, Inf)__X__[0.34, Inf)"
54085,2024-11-27,0,train,0.3689075392318383,20,37800,0,547560000,"[0.31,0.38)__X__[0.14,0.22)"
54086,2024-11-27,0,train,0.3856515062881979,50,439540,1032540,32956771600,"[0.38,0.46)__X__[0.22,0.34)"
54087,2024-11-27,0,train,0.23644725567983002,40,2076930,4101440,25532844100,"[0.25,0.31)__X__[0.08,0.14)"
54088,2024-11-27,1,train,0.5858982919306336,10,NA,5000,136422400,"[0.46, Inf)__X__[0.34, Inf)"
54093,2024-11-27,0,train,0.1932622816239622,0,154000,3577640,150505202500,"[-Inf,0.25)__X__[-Inf,0.08)"
54096,2024-11-27,0,train,0.3257120946626074,20,10000,6535000,1838694400,"[0.31,0.38)__X__[0.14,0.22)"
54097,2024-11-27,0,train,0.18635950944577412,30,743000,743000,47667988900,"[-Inf,0.25)__X__[-Inf,0.08)"
54100,2024-11-27,0,train,0.4567420368232784,20,20000,123000,2391210000,"[0.38,0.46)__X__[0.22,0.34)"
54101,2024-11-27,0,train,0.43260495681753075,40,0,145000,873793600,"[0.38,0.46)__X__[0.22,0.34)"
54104,2024-11-27,1,train,0.5858982919306336,10,0,0,422302500,"[0.46, Inf)__X__[0.34, Inf)"
54106,2024-11-27,0,train,0.3227938516907923,80,506500,909700,68047939600,"[0.31,0.38)__X__[0.14,0.22)"
54107,2024-11-27,1,train,0.3523609782698333,30,119000,221800,185776900,"[0.31,0.38)__X__[0.14,0.22)"
54108,2024-11-27,1,train,0.5623373087176075,0,30740,2324400,0,"[0.46, Inf)__X__[0.34, Inf)"
54110,2024-11-27,0,train,0.5433788261668778,50,267800,475000,13335630400,"[0.46, Inf)__X__[0.34, Inf)"
54112,2024-11-27,1,train,0.42657448126908215,0,37000,900940,166926400,"[0.38,0.46)__X__[0.22,0.34)"
54116,2024-11-27,0,train,0.35344733980885296,50,45000,39000,3839041600,"[0.31,0.38)__X__[0.14,0.22)"
54117,2024-11-27,1,train,0.4224075146240253,70,51000,139050,2036716900,"[0.38,0.46)__X__[0.22,0.34)"
54125,2024-11-27,0,train,0.17510611942408152,110,326400,1666400,128335897600,"[-Inf,0.25)__X__[-Inf,0.08)"
54129,2024-11-27,1,train,0.45046005029369457,40,30000,291800,14039880100,"[0.38,0.46)__X__[0.22,0.34)"
54130,2024-11-27,1,train,0.5981948966699439,0,42000,3000,268304400,"[0.46, Inf)__X__[0.34, Inf)"
54133,2024-11-27,1,train,0.5663316629367348,10,101470,320120,56400100,"[0.46, Inf)__X__[0.34, Inf)"
54135,2024-11-27,1,train,0.40236251641355625,10,525000,3653000,6935558400,"[0.38,0.46)__X__[0.22,0.34)"
54136,2024-11-27,0,train,0.578791587491873,0,0,752420,0,"[0.46, Inf)__X__[0.34, Inf)"
54140,2024-11-27,0,train,0.3047131925458276,10,245480,293480,9604000000,"[0.25,0.31)__X__[0.08,0.14)"
54143,2024-11-27,0,train,0.45046005029369457,30,0,0,4096000000,"[0.38,0.46)__X__[0.22,0.34)"
54144,2024-11-27,0,train,0.29411251456674176,50,465240,1139260,83356900,"[0.31,0.38)__X__[0.08,0.14)"
54147,2024-11-27,1,train,0.30688692070946433,30,1340500,1701300,1211040000,"[0.31,0.38)__X__[0.14,0.22)"
54149,2024-11-27,1,train,0.44198515532275323,10,248340,446340,6565860900,"[0.38,0.46)__X__[0.22,0.34)"
54150,2024-11-27,0,train,0.5517149109840201,60,3000,49000,46240000,"[0.46, Inf)__X__[0.34, Inf)"
54152,2024-11-27,0,train,0.27141440029854813,0,1508500,2509000,48382401600,"[0.25,0.31)__X__[0.08,0.14)"
54155,2024-11-27,0,train,0.5851154833822402,0,94990,341070,1171008400,"[0.46, Inf)__X__[0.34, Inf)"
54156,2024-11-27,0,train,0.4096829295361798,0,134250,4027610,341880100,"[0.38,0.46)__X__[0.22,0.34)"
54157,2024-11-27,1,train,0.5921906679261255,20,120000,168220,2350310400,"[0.46, Inf)__X__[0.34, Inf)"
54158,2024-11-27,1,train,0.26680936853136744,90,83220,170330,305200900,"[0.25,0.31)__X__[0.08,0.14)"
54162,2024-11-27,1,train,0.5858982919306336,20,NA,0,68558400,"[0.46, Inf)__X__[0.34, Inf)"
54165,2024-11-27,0,train,0.43260495681753075,30,0,3000,203918400,"[0.38,0.46)__X__[0.22,0.34)"
54166,2024-11-27,0,train,0.430553170453703,20,80630,487720,100200100,"[0.38,0.46)__X__[0.22,0.34)"
54169,2024-11-27,1,train,0.36892171882856784,20,150000,140000,1535856100,"[0.31,0.38)__X__[0.14,0.22)"
54170,2024-11-27,0,train,0.46828237222191077,10,140760,122520,6608064100,"[0.38,0.46)__X__[0.22,0.34)"
54172,2024-11-27,1,train,0.37471246341410686,110,514000,1029340,1268784400,"[0.38,0.46)__X__[0.22,0.34)"
54173,2024-11-27,0,train,0.5497692697042074,10,0,1488430,965966400,"[0.46, Inf)__X__[0.34, Inf)"
54175,2024-11-27,0,train,0.3278286363828243,0,1030000,2324000,0,"[0.31,0.38)__X__[0.14,0.22)"
54187,2024-11-27,1,train,0.43377301567063636,50,0,11000,3408224400,"[0.38,0.46)__X__[0.22,0.34)"
54188,2024-11-27,0,train,0.1713928844575935,60,377840,2388510,105183462400,"[-Inf,0.25)__X__[-Inf,0.08)"
54192,2024-11-27,0,train,0.47648034397642,0,104000,579500,33452410000,"[0.38,0.46)__X__[0.14,0.22)"
54193,2024-11-27,1,train,0.5660998968283489,0,443000,734000,6604900,"[0.46, Inf)__X__[0.34, Inf)"
54196,2024-11-27,0,train,0.3689075392318383,10,NA,6000,331604100,"[0.31,0.38)__X__[0.14,0.22)"
54198,2024-11-27,0,train,0.3127148534827264,0,1348100,3738240,230400,"[0.31,0.38)__X__[0.14,0.22)"
54199,2024-11-27,0,train,0.42024335293942716,0,216780,883760,0,"[0.38,0.46)__X__[0.22,0.34)"
54200,2024-11-27,1,train,0.2614640118143957,10,631800,5090660,107328312100,"[0.25,0.31)__X__[0.08,0.14)"
54201,2024-11-27,1,train,0.36171237208391416,50,1595440,3283240,6301184400,"[0.38,0.46)__X__[0.22,0.34)"
54210,2024-11-27,1,train,0.4326199063875176,30,168990,113990,1625702400,"[0.38,0.46)__X__[0.22,0.34)"
54211,2024-11-27,1,train,0.43260495681753075,30,0,0,784000000,"[0.38,0.46)__X__[0.22,0.34)"
54213,2024-11-27,0,train,0.5981948966699439,0,12010,12000,0,"[0.46, Inf)__X__[0.34, Inf)"
54215,2024-11-27,0,train,0.27182293170423133,0,695560,752700,0,"[0.25,0.31)__X__[0.08,0.14)"
54224,2024-11-27,1,train,0.4166954078085474,50,461000,685000,39589060900,"[0.38,0.46)__X__[0.22,0.34)"
54225,2024-11-27,0,train,0.3047131925458276,10,261500,261500,6715802500,"[0.25,0.31)__X__[0.08,0.14)"
54226,2024-11-27,1,train,0.33707891608791424,60,10,6500,43560000,"[0.31,0.38)__X__[0.14,0.22)"
54227,2024-11-27,1,train,0.24921154173866628,30,651450,802330,5428742400,"[0.25,0.31)__X__[0.08,0.14)"
54230,2024-11-27,1,train,0.45332557032065074,0,238000,1228910,33653902500,"[0.38,0.46)__X__[0.22,0.34)"
54233,2024-11-27,0,train,0.32848641450573024,0,842900,2727840,6753552400,"[0.31,0.38)__X__[0.14,0.22)"
54235,2024-11-27,1,train,0.26037497518039715,40,335140,1589280,28591428100,"[0.25,0.31)__X__[0.08,0.14)"
54236,2024-11-27,0,train,0.3689075392318383,20,NA,29000,564537600,"[0.31,0.38)__X__[0.14,0.22)"
54237,2024-11-27,0,train,0.24921154173866628,30,635830,1019030,5665572900,"[0.25,0.31)__X__[0.08,0.14)"
54240,2024-11-27,1,train,0.46101404885858366,0,121740,700340,4921022500,"[0.38,0.46)__X__[0.22,0.34)"
54244,2024-11-27,1,train,0.416093354923935,60,304800,97700,1426572900,"[0.38,0.46)__X__[0.22,0.34)"
54250,2024-11-27,0,train,0.44198515532275323,20,310000,722300,12287722500,"[0.38,0.46)__X__[0.22,0.34)"
54255,2024-11-27,0,train,0.28169654012709955,10,525000,1845000,100121616400,"[0.25,0.31)__X__[0.08,0.14)"
54258,2024-11-27,1,train,0.30201422363721897,30,2630900,8884800,13174448400,"[0.31,0.38)__X__[0.14,0.22)"
54264,2024-11-27,0,train,0.35267688966928473,0,52000,1146120,2869744900,"[0.31,0.38)__X__[0.14,0.22)"
54268,2024-11-27,0,train,0.26288042520587224,20,1448200,2323100,11269945600,"[0.25,0.31)__X__[0.08,0.14)"
54269,2024-11-27,0,train,0.5981948966699439,0,40000,40000,140896900,"[0.46, Inf)__X__[0.34, Inf)"
54276,2024-11-27,0,train,0.28800599301708657,10,178000,385450,16721076100,"[0.25,0.31)__X__[0.08,0.14)"
54280,2024-11-27,0,train,0.36110859284315927,20,325020,328020,3719780100,"[0.31,0.38)__X__[0.14,0.22)"
54281,2024-11-27,1,train,0.415983907439864,0,95000,2737220,1345422400,"[0.38,0.46)__X__[0.22,0.34)"
54284,2024-11-27,0,train,0.3351137258710534,0,590000,810000,11222500,"[0.31,0.38)__X__[0.14,0.22)"
54286,2024-11-27,0,train,0.35344733980885296,60,48000,219980,9749587600,"[0.31,0.38)__X__[0.14,0.22)"
54287,2024-11-27,1,train,0.5981948966699439,0,51000,245370,219040000,"[0.46, Inf)__X__[0.34, Inf)"
54290,2024-11-27,0,train,0.4389963051411513,40,0,29420,2653280100,"[0.38,0.46)__X__[0.22,0.34)"
54291,2024-11-27,0,train,0.43260495681753075,30,0,0,41216400,"[0.38,0.46)__X__[0.22,0.34)"
54292,2024-11-27,0,train,0.4502997057703295,20,0,24000,417793600,"[0.38,0.46)__X__[0.22,0.34)"
54299,2024-11-27,1,train,0.5581349788502861,50,120000,148000,2155744900,"[0.46, Inf)__X__[0.34, Inf)"
54301,2024-11-27,1,train,0.5713742096393887,10,384290,565200,3716121600,"[0.46, Inf)__X__[0.34, Inf)"
54304,2024-11-27,0,train,0.1853625785267476,0,715860,2340360,11052316900,"[-Inf,0.25)__X__[-Inf,0.08)"
54306,2024-11-27,0,train,0.38083832723213984,0,37000,37000,0,"[0.31,0.38)__X__[0.14,0.22)"
54307,2024-11-27,1,train,0.5788064354608643,0,300190,600190,1753096900,"[0.46, Inf)__X__[0.34, Inf)"
54315,2024-11-27,0,train,0.3999925060329888,10,820600,1200240,1718931600,"[0.38,0.46)__X__[0.22,0.34)"
54322,2024-11-27,0,train,0.16652787943942854,30,1247050,7397930,456597518400,"[-Inf,0.25)__X__[-Inf,0.08)"
54331,2024-11-27,0,train,0.37497975076809803,20,10000,10000,2285796100,"[0.31,0.38)__X__[0.14,0.22)"
54332,2024-11-27,0,train,0.5858982919306336,10,0,8000,74304400,"[0.46, Inf)__X__[0.34, Inf)"
54333,2024-11-27,1,train,0.33707891608791424,100,0,12000,720922500,"[0.31,0.38)__X__[0.14,0.22)"
54334,2024-11-27,0,train,0.36815689719765365,0,NA,532400,1227100900,"[0.31,0.38)__X__[0.14,0.22)"
54336,2024-11-27,1,train,0.40789133954298057,10,166980,1190560,11022400,"[0.38,0.46)__X__[0.22,0.34)"
54339,2024-11-27,1,train,0.34651226768247917,20,622000,2434010,33485340100,"[0.31,0.38)__X__[0.14,0.22)"
54340,2024-11-27,1,train,0.5719511728116992,0,180290,5699180,50805160000,"[0.46, Inf)__X__[0.34, Inf)"
54342,2024-11-27,1,train,0.3689075392318383,20,0,0,396806400,"[0.31,0.38)__X__[0.14,0.22)"
54350,2024-11-27,1,train,0.4629318931535226,0,50000,169060,240250000,"[0.38,0.46)__X__[0.22,0.34)"
54351,2024-11-27,0,train,0.4502997057703295,20,28000,67000,410467600,"[0.38,0.46)__X__[0.22,0.34)"
54352,2024-11-27,1,train,0.36933669986393414,50,504100,3642140,7584668100,"[0.38,0.46)__X__[0.22,0.34)"
54353,2024-11-27,1,train,0.44307791184605555,0,42590,367200,21622500,"[0.38,0.46)__X__[0.22,0.34)"
54362,2024-11-27,1,train,0.5981948966699439,0,129460,129460,558376900,"[0.46, Inf)__X__[0.34, Inf)"
54365,2024-11-27,0,train,0.4629318931535226,0,0,244800,932691600,"[0.38,0.46)__X__[0.22,0.34)"
54369,2024-11-27,0,train,0.3008458400923865,100,907460,3681220,88203060100,"[0.31,0.38)__X__[0.14,0.22)"
54374,2024-11-27,1,train,0.4629318931535226,0,NA,3000,119464900,"[0.38,0.46)__X__[0.22,0.34)"
54376,2024-11-27,0,train,0.5517149109840201,70,0,6000,900,"[0.46, Inf)__X__[0.34, Inf)"
54378,2024-11-27,0,train,0.3746962368767981,60,212000,2059190,828100,"[0.38,0.46)__X__[0.14,0.22)"
54379,2024-11-27,1,train,0.5211190836272184,40,146160,2547980,1600000000,"[0.46, Inf)__X__[0.34, Inf)"
54381,2024-11-27,1,train,0.23676762025014858,80,730610,1286610,15883560900,"[0.25,0.31)__X__[0.08,0.14)"
54387,2024-11-27,1,train,0.5724566419947079,0,240560,796640,848556900,"[0.46, Inf)__X__[0.34, Inf)"
54392,2024-11-27,1,train,0.4773002070094203,20,230000,201000,35182504900,"[0.38,0.46)__X__[0.22,0.34)"
54393,2024-11-27,0,train,0.33707891608791424,50,142870,183990,520752400,"[0.31,0.38)__X__[0.14,0.22)"
54397,2024-11-27,0,train,0.4502997057703295,10,0,0,139948900,"[0.38,0.46)__X__[0.22,0.34)"
54398,2024-11-27,1,train,0.14928601414559337,50,5036300,7019830,3412896400,"[-Inf,0.25)__X__[-Inf,0.08)"
54401,2024-11-27,0,train,0.5858982919306336,10,NA,56650,60684100,"[0.46, Inf)__X__[0.34, Inf)"
54402,2024-11-27,0,train,0.3313086237024477,50,188000,120000,102400,"[0.31,0.38)__X__[0.14,0.22)"
54403,2024-11-27,1,train,0.5253616878778795,100,307990,596490,773952400,"[0.46, Inf)__X__[0.34, Inf)"
54408,2024-11-27,1,train,0.553554125194444,20,376060,554480,583222500,"[0.46, Inf)__X__[0.34, Inf)"
54410,2024-11-27,0,train,0.3689075392318383,20,117740,271040,311169600,"[0.31,0.38)__X__[0.14,0.22)"
54416,2024-11-27,0,train,0.5981948966699439,0,NA,5000,380640100,"[0.46, Inf)__X__[0.34, Inf)"
54422,2024-11-27,0,train,0.14928601414559337,70,2414310,3022310,24570562500,"[-Inf,0.25)__X__[-Inf,0.08)"
54424,2024-11-27,1,train,0.4502997057703295,20,16660,12160,128368900,"[0.38,0.46)__X__[0.22,0.34)"
54425,2024-11-27,1,train,0.4567420368232784,10,0,0,1264513600,"[0.38,0.46)__X__[0.22,0.34)"
54427,2024-11-27,0,train,0.16148721749279626,10,5983600,5976000,2228784100,"[-Inf,0.25)__X__[-Inf,0.08)"
54430,2024-11-27,1,train,0.3523609782698333,30,0,0,322561600,"[0.31,0.38)__X__[0.14,0.22)"
54435,2024-11-27,1,train,0.43260495681753075,40,49000,139600,417793600,"[0.38,0.46)__X__[0.22,0.34)"
54438,2024-11-27,1,train,0.27796426328803137,0,508730,2612550,35517171600,"[0.25,0.31)__X__[0.08,0.14)"
54444,2024-11-27,0,train,0.630061598510975,0,15000,15000,121626562500,"[0.46, Inf)__X__[0.34, Inf)"
54446,2024-11-27,1,train,0.43260495681753075,30,123000,126000,624500100,"[0.38,0.46)__X__[0.22,0.34)"
54447,2024-11-27,1,train,0.20109764469811436,10,60000,495000,30555040000,"[-Inf,0.25)__X__[-Inf,0.08)"
54449,2024-11-27,0,train,0.40046803661579217,70,479000,1532250,276654960400,"[0.38,0.46)__X__[0.22,0.34)"
54450,2024-11-27,1,train,0.3102351816364711,10,30000,0,15665025600,"[0.25,0.31)__X__[0.08,0.14)"
54452,2024-11-27,1,train,0.553554125194444,20,360000,784500,15920100,"[0.46, Inf)__X__[0.34, Inf)"
54453,2024-11-27,1,train,0.3689075392318383,10,92000,0,144000000,"[0.31,0.38)__X__[0.14,0.22)"
54455,2024-11-27,0,train,0.16175564254508776,50,485130,4066160,60969486400,"[-Inf,0.25)__X__[-Inf,0.08)"
54460,2024-11-27,0,train,0.34291189582288856,50,105020,85680,1166222500,"[0.31,0.38)__X__[0.14,0.22)"
54462,2024-11-27,0,train,0.5981948966699439,0,10000,5590,0,"[0.46, Inf)__X__[0.34, Inf)"
